Time,AxG_S1,AyG_S1,AzG_S1,AVx_S1,AVy_S1,AVz_S1,AVy_L1,AVy_R1,AVy_L2,AVy_R2,My_Dr_L1,My_Dr_R1,My_Dr_L2,My_Dr_R2,My_Bk_L1,My_Bk_R1,My_Bk_L2,My_Bk_R2,StrK_L1,StrK_R1,sv_vx,sv_vy,sv_vz,Roll_E,Pitch,Yaw
          0.1, 0.677074015141, -3.32004622193e-17, 1.01028716564, -1.13433942906e-15, -8.74132347107, 6.91320445341e-16, 127.598075867, 127.598075867, 15.0192604065, 15.0192604065, 1971.42529297, 1971.42529297, 1971.42529297, 1971.42529297,          -0.5,          -0.5,          -0.5,          -0.5, 0.0550871454179, -0.0550871454179, 0.501818954945, -1.81399765347e-17, -0.00367459980771, -3.5024954644e-17, -0.479852706194, 3.56023234029e-17
        0.105, 0.682939708233, -1.20505954655e-17, 1.01292526722, -1.26587358725e-15, -8.93400287628, 6.14439499883e-16, 142.747131348, 142.747131348, 15.8205633163, 15.8205633163, 2000.78881836, 2000.78881836, 2000.78881836, 2000.78881836,          -0.5,          -0.5,          -0.5,          -0.5, 0.0646673887968, -0.0646673887968, 0.534739255905, -1.83644634268e-17, -0.0035045822151, -4.08670467604e-17, -0.524055957794, 3.89005836727e-17
         0.11, 0.68751257658, -5.1203684292e-17, 1.01564490795, -1.27204464579e-15, -9.09397697449, 3.62488887978e-16,  158.29586792,  158.29586792, 16.6959209442, 16.6959209442, 2027.35827637, 2027.35827637, 2027.35827637, 2027.35827637,          -0.5,          -0.5,          -0.5,          -0.5, 0.0746199265122, -0.0746199265122, 0.567869365215, -1.9120961456e-17, -0.00323537830263, -4.73775702948e-17, -0.569139540195, 4.15428797906e-17
        0.115, 0.692271947861, -3.50873803105e-17, 1.01814806461, -1.42626764027e-15, -9.2246837616, 3.77790961687e-16,  174.21534729,  174.21534729,  17.632062912,  17.632062912, 2051.39941406, 2051.39941406, 2051.39941406, 2051.39941406,          -0.5,          -0.5,          -0.5,          -0.5, 0.0848664715886, -0.0848664715886, 0.601185619831, -2.13257981439e-17, -0.00287018646486, -5.42305532203e-17, -0.614948153496, 4.3617339579e-17
         0.12, 0.697447359562, 2.50378306997e-18, 1.02023398876, -1.55223446266e-15, -9.32966423035, 7.46728417371e-16, 190.484466553, 190.484466553, 18.5762691498, 18.5762691498, 2073.15258789, 2073.15258789, 2073.15258789, 2073.15258789,          -0.5,          -0.5,          -0.5,          -0.5, 0.09534971416, -0.09534971416, 0.634708046913, -2.24456120961e-17, -0.0024244254455, -6.1730186244e-17, -0.661344647408, 4.60313007607e-17
        0.125, 0.701588571072, -2.1769460105e-16, 1.02180945873, -1.49501579888e-15, -9.41136741638, 6.89543529036e-16, 207.087554932, 207.087554932, 19.4987697601, 19.4987697601,  2092.8359375,  2092.8359375,  2092.8359375,  2092.8359375,          -0.5,          -0.5,          -0.5,          -0.5, 0.106032796204, -0.106032796204, 0.668429255486, -2.48598396298e-17, -0.00192081928253, -6.92788776955e-17, -0.708207190037, 4.95153987356e-17
         0.13, 0.70472329855, -5.25772871823e-17, 1.02283132076, -1.43763916346e-15, -9.47067546844, 6.80035107747e-16, 224.011505127, 224.011505127, 20.4212207794, 20.4212207794, 2110.36791992, 2110.36791992, 2110.50708008, 2110.50708008,          -0.5,          -0.5,          -0.5,          -0.5, 0.116895996034, -0.116895996034, 0.702282071114, -2.90942946452e-17, -0.00138476479333, -7.63497565379e-17, -0.755421876907, 5.31778633204e-17
        0.135, 0.707313418388, -8.3003339305e-17, 1.02329671383, -1.26090160973e-15, -9.50828647614, 5.75343158956e-16, 241.238525391, 241.238525391, 21.3353347778, 21.3353347778, 2125.36474609, 2125.36474609, 2126.06323242, 2126.06323242,          -0.5,          -0.5,          -0.5,          -0.5, 0.127933636308, -0.127933636308, 0.736235141754, -3.26328806614e-17, -0.00084270798834, -8.32421628914e-17, -0.802878677845, 5.59412719149e-17
         0.14, 0.709349095821, 5.00181599391e-18, 1.02323102951, -1.08578231245e-15, -9.52442836761, 8.2913858215e-16, 258.748687744, 258.748687744, 22.2325572968, 22.2325572968, 2138.03930664, 2138.03930664, 2139.69165039, 2139.69165039,          -0.5,          -0.5,          -0.5,          -0.5, 0.139150649309, -0.139150649309, 0.770261406898, -3.51785554663e-17, -0.000320391001878, -8.91531161394e-17, -0.850469887257, 5.99037515992e-17
        0.145, 0.710837960243, -4.94756444354e-17, 1.02269351482, -8.05595513139e-16, -9.51898956299, 1.01777911931e-15, 276.521606445, 276.521606445, 23.1100788116, 23.1100788116, 2148.59863281, 2148.59863281, 2151.56835938, 2151.56835938,          -0.5,          -0.5,          -0.5,          -0.5, 0.150558084249, -0.150558084249, 0.804333567619, -3.59490841331e-17, 0.000158787210239, -9.37501029105e-17, -0.898087918758, 6.47261020738e-17
         0.15, 0.711848318577, -3.4925090783e-17, 1.02176320553, -6.08157268272e-16, -9.49170970917, 9.47666178861e-16, 294.535827637, 294.535827637,  23.969247818,  23.969247818, 2157.23071289, 2157.23071289, 2161.85375977, 2161.85375977,          -0.5,          -0.5,          -0.5,          -0.5, 0.162168696523, -0.162168696523, 0.838426291943, -3.74641315994e-17, 0.000575098092668, -9.75040007315e-17, -0.945624291897, 6.96831572568e-17
        0.155, 0.712499976158, 2.60696872287e-17,  1.0205296278, -5.3414723511e-16, -9.44237422943, 9.98881390742e-16,   312.7684021,   312.7684021, 24.8129253387, 24.8129253387, 2164.10742188, 2164.10742188, 2170.69360352, 2170.69360352,          -0.5,          -0.5,          -0.5,          -0.5, 0.173993080854, -0.173993080854, 0.872518897057, -3.84776892389e-17, 0.000913208350539, -1.00502543687e-16, -0.992969155312, 7.45742960712e-17
